,AAPL,ABNB,ADBE,AMD,AMZN,AVGO,BA,BAC,BK,CAT,COST,CRM,CSCO,CVX,DIS,F,GE,GM,GOOG,GS,HD,IBM,INTC,JPM,KO,LMT,LOW,LYFT,MCD,META,MRK,MS,MSFT,NFLX,NKE,NVDA,ORCL,PEP,PFE,PYPL,QCOM,SBUX,SPY,TGT,TSLA,UBER,UNH,UPS,WMT,XOM,Market,SMB,HML,RMW,CMA,RF
2021-11-30,0.031577963889148464,-0.04187032690057202,-0.02565857670512961,-0.021864050798921175,-0.015302274022490625,-0.01888940614463097,-0.003274528445765146,-0.024566637412359205,-0.03894048155874419,-0.013117726354950898,-0.027934159453738783,-0.03969812792974514,-0.016499343357682883,-0.017239826062274033,-0.019687438847236338,-0.024402651150967958,-0.03465436769513053,-0.03324413304152518,-0.025062804837695407,-0.014357787181655146,-0.015264783513880498,-0.011814319650864658,-0.016000015794035205,-0.014885603104294542,-0.03157315542110839,-0.015099445610927464,-0.01605103904240146,-0.028933502948408907,-0.01735500881686125,-0.040144348997657175,0.00026727947872817737,-0.024786561122265183,-0.017942753523316646,-0.033050134902731676,-0.003708628962064364,-0.02097319596602354,-0.02367115098406969,-0.02656262549070343,0.025381626197868767,-0.012550786557070648,-0.017307068398276004,-0.009843655176599131,-0.019457469554760354,-0.02135190042456847,0.006833823403773698,-0.04282117708487376,-0.017212426532325797,-0.030638948426561896,-0.01402222616038229,-0.02841382059656461,-0.000195,1.8e-05,-0.000113,-9e-06,3.9e-05,0.0
2021-12-01,-0.00320634645675677,-0.054827818611248524,-0.01857132625932334,-0.058470637067229214,-0.0180634873037836,0.001950668740293926,-0.04882488432704535,-0.014166995872050725,-0.011863468328464633,-0.00972339933476496,-0.01768684755648753,-0.11741999898758626,0.0034646261995723293,-0.006822092579709338,-0.018978555203767455,0.02032311173462409,-0.02094962841714121,0.0032832389340651247,-0.00585448135083988,-0.006622857672455629,0.0036597516771781358,-0.0015372292853623737,-0.012195217783270706,-0.005918311544250043,-0.0028598831018582516,-0.014700348346442738,0.0030663736802045705,-0.05885248347027161,-0.0017171980747201498,-0.0427171305435714,-0.0062740405858577875,0.004640377896551806,-0.001542702520968664,-0.03759155510802148,-0.015008339784961966,-0.03786125541355967,-0.010910450318540765,0.002378167161173561,0.01768105010176102,-0.030125972329895778,-0.02362687608058367,-0.008938423707025689,-0.011107271076301162,-0.01414842799696825,-0.04346763456194869,-0.05210525111148234,0.0002701783361365173,-0.021273306730129282,-0.024816948353008628,-0.000835753987650234,-0.00015900000000000002,-4.4000000000000006e-05,0.00010899999999999999,0.00023300000000000003,7.8e-05,0.0
2021-12-02,-0.006129628162365286,0.03998040347838261,0.02201066659982054,0.010529086305433921,-0.0018468889124809706,-0.004164107631936198,0.07540253072595804,0.028879194735460967,0.03712610819941187,0.027785115839940033,-0.008172619685345661,0.03856877389051627,0.020352529220372118,0.027118616413248642,0.03552571222328371,0.014811149067071261,0.02397871061806045,0.050981823273036575,0.015241773055234775,0.029377358568426937,0.018355652111733622,-0.00017109169337981012,0.01851862352272593,0.02102723827038666,0.01472276214623558,0.0064244636855397275,0.020583595910953933,0.0766614393405265,0.01892064387739878,-0.0006759578551358558,-0.007388648109315055,0.03779114396809047,-0.001787503167569926,-0.0021043603155892487,0.01979591186491958,0.02198219601887752,0.002674076388504032,0.009648956562026578,-0.029992608109126406,0.043664925600932936,0.007971322582468687,0.025400497697620983,0.01531618003958668,0.021257155074630996,-0.00949773919092467,0.05830090081713113,0.003780811564873643,0.029616234717531498,-0.012177539710625518,0.024920770819363725,0.000153,0.0001,0.000124,-6.6e-05,4e-06,0.0
2021-12-03,-0.011724780501058407,-0.016804280665981386,-0.08238074534691875,-0.0442659841595372,-0.013839076006382012,0.010263662540036078,-0.019221263443989556,-0.022722241784860153,-0.02261818879028743,0.0051324522301339215,0.006508334045441488,-0.011026095824665738,0.0014246668382069672,-0.006339985108222312,-0.006657544775322877,-0.036738767973165776,-0.02583223817229363,-0.021468520290399806,-0.008735945976607318,-0.01241185418744628,9.820520466052862e-05,0.0165952949299355,-0.005050634723628877,-0.018113027581609153,0.008856284382755986,0.009923567586241022,-0.006789382068371985,-0.040826251345804754,0.002130038468791895,-0.011437276114478534,-0.007443528710980973,-0.006575080092615426,-0.019666825855250925,-0.023261442127235687,0.003212032581693114,-0.04460594722961864,-0.01944666303415299,0.025463794090134773,0.023189782115360824,-0.017205433392820657,-0.0029373407522638173,-0.0016155093724647962,-0.008701162092013326,0.008431781130553428,-0.06419876077133224,-0.05954880696140241,0.010684570418358463,0.0041520101806507,0.015058859651881917,-0.006364246391773576,-0.000118,-8.7e-05,0.00010800000000000001,0.00017600000000000002,0.000107,0.0
2021-12-06,0.021502786612132896,0.08455775774222274,0.008937032210341256,-0.0343725931328136,0.011086219388703134,0.012291025499650887,0.03723109066014385,0.006382661463170125,0.010021942287880004,0.0175934422034707,0.008072812936716911,0.0016646503489918807,0.012982454362020501,0.015645541797199014,0.0283819004488155,0.00417978334778768,0.03492493705458566,0.002177306312804328,0.008953162175289853,0.017166432495653527,0.019347092248106268,0.009003906266151995,0.035330055881262146,0.011813763666003174,0.02558817633283561,0.018423438872927633,0.010012363730986129,0.06283251749522356,0.025909532353365794,0.035946885997668154,0.001090644001351171,0.01079345675377441,0.00984525852493956,0.017537736600331977,-0.007812782117363137,-0.021372952631428244,0.007933245518722654,0.01038169664118671,-0.05140939527802091,0.0050562790432748805,-0.006005335744353912,0.019057898600616463,0.011843237757153569,-0.018580460657337428,-0.005872086315763081,0.07364025988038558,0.024014142285676776,0.006625846674841673,0.010835703583885747,0.011331762043034654,0.00012,8.4e-05,6.3e-05,9e-06,6.2e-05,0.0
2021-12-07,0.03544657499702453,0.01266238987474555,0.0448846455719043,0.04163676575991748,0.027986504263362688,0.0449927502392502,0.014328720022720676,0.012683884666496503,0.012628642884483732,0.015948069178012947,0.016541490065042685,0.03184516444491248,0.019662916450647216,0.014801916079472122,0.0029261784170115934,0.03850151259799928,0.016039973820311193,0.02824196768965548,0.029486107786518057,0.027767600928868985,0.00115468226256632,0.013927056077043476,0.03098646741284683,0.015047555492391673,0.005463674541097419,-0.002323533786604326,0.022812540090171307,-0.012872488813025385,0.01610697663046934,0.015541137129824412,-0.015526910198732202,0.032537223284994976,0.02676331883370331,0.021038333071523807,0.014090304427063716,0.07956854968623683,0.012480246481054058,-0.0011414615051930088,0.0046618728734906245,0.03332254216353836,0.047136030695697606,0.025582223531629422,0.02068483273160382,0.010947683424463728,0.04235837141187604,-0.010652113004232078,0.010040924395174455,0.01648012066701643,-0.0032375940273945414,0.01120486340939908,0.000222,-1.7e-05,-0.000178,-0.000144,-4.6999999999998994e-05,0.0
2021-12-08,0.02278295147421905,0.01829205042415749,0.004830994995278948,0.0026924361285129983,-3.689871657430732e-05,-0.0031165580933743,0.01053487012858434,-0.012301443744952567,0.003384853999186088,-0.0014670209926288535,-0.02197348277333544,-0.002546824833427941,-0.01825063645343905,0.004494584494432408,0.01677604669965249,-0.007514956637733383,0.007483594262408966,-0.01218925887866662,0.0046204905614488645,-0.006972951966003227,-0.011846019593977797,0.011843873942433802,-0.015598297235240977,-0.011441164252137037,-0.003803851795057933,0.0056314904166971935,-0.0006618946709160412,0.01931898671838672,-0.00126972787575097,0.02400789302679196,0.01286655516327051,-0.01219502052024879,0.0001492622770813412,0.003996291527320395,-0.006071431657181048,-0.018533943870829517,-0.012326409847925324,0.0017445338546226985,-0.0061871103525509286,0.03313788339842372,-0.005933053065512173,-8.590575553391044e-05,0.0026478955698030493,-0.02454917643248644,0.016363195584229162,0.019170155124336175,0.008886787166459964,-0.0032620754141270414,-0.010104309112785814,0.00289085218283347,4.6e-05,3.4999999999999e-05,-8.5e-05,-9.7e-05,1.9e-05,0.0
2021-12-09,-0.002970202497870944,-0.02697194826068705,-0.031434648643647534,-0.04916000495458872,-0.011279643604146683,-0.008733180735105095,-0.016443165619937194,0.007472926266069102,0.013494430357429366,-0.00029378684791891985,-0.01090305034479866,-0.007472548885427366,0.009294957109780455,-0.002617180637314087,-0.0026085548294575434,-0.012115315026851703,-0.004579019353130431,-0.019085165939764837,-0.004131904209121573,-0.0020893103456776085,0.0002189688251448274,0.004470886511701133,-0.024541001706887777,-0.0015556228110977788,-0.002545427916755938,0.007388293091476594,0.0054919310422485434,-0.034352068097363464,0.010632609951511718,-0.002238707731736622,-0.004780739644903553,-0.006617182400244448,-0.00558251762138362,-0.027193991523704608,-0.012628660671887393,-0.0419782835436866,-0.001911557631601002,-0.0012610652240800935,0.013229739667393714,-0.028375969683114177,-0.002026065388325282,-0.007742081395651357,-0.006751302798919778,-0.008514181436613089,-0.06095644581905246,-0.03272353550179685,0.00951246145542295,0.00889037063227649,0.013908944741643836,0.002561879464507699,-0.000104,-0.000105,0.000155,0.000144,0.0001,0.0
2021-12-10,0.028013252403343403,-0.0057313375203484895,0.03458906465604539,0.0032584860851119224,-0.011247564604614624,0.0827190675923779,-0.01204471010505892,0.0006743264353143985,-0.006131831971253554,-0.0032827273110288546,0.06577905317165356,0.00646947435535461,0.029539313835335923,0.0016930028997645952,-0.0015038086921694838,0.09606579001770976,-0.008995174611010626,0.060214590979671856,0.003842010675088936,-0.013695026828023815,0.009870237454876918,0.004208196363119976,0.002179058582161497,-0.003988429395717752,0.02588420001972902,0.0037251097658226318,0.012512256253143894,-0.03066732216570367,0.010025107066756522,-0.0002122510999461591,-0.003293846113474941,-0.021376050131034496,0.028339993568905264,0.00108022739342295,0.0057111317291869135,-0.009576966191956138,0.1561340860521856,0.015993939243915678,0.013440608682695698,-0.016897087906763253,0.008888657769464015,0.011963738637921884,0.009413281243437321,0.002609995555735045,0.013179927022311633,-0.023175352300595753,0.010373787596167805,0.012443115079922462,0.018267000248018306,0.00638882412263575,7.0999999999999e-05,-8.7e-05,5.2e-05,0.000138,7.7e-05,0.0
2021-12-13,-0.020674120743685354,-0.05198982916532935,0.005882764938691221,-0.03428365135600575,-0.015356076499860039,-0.015862297469745545,-0.03735493881453211,-0.02111408765325873,-0.010576294353381477,-0.010861747315132342,-0.0028632235177349363,-0.0010147893354233162,-0.010801676706020946,-0.020787649269124464,-0.014930337195403931,-0.0475526264574766,-0.039401696680478104,-0.064546707578926,-0.01325401466978915,-0.016416790801408343,-0.02445823596670882,-0.012168562198085375,-0.011662339001168642,-0.011888676979766699,0.026297079593278427,0.001942650283435876,-0.015839074144665233,-0.027841015460676077,-0.0070950616719882564,0.01437444438842439,0.011015951218268816,-0.01280115378608826,-0.009166895938047759,-0.011607740905433928,-0.01313168694549316,-0.06745481126942321,-0.016954083775138185,0.004971326984574143,0.04585081877300157,-0.011299077042052907,-0.0030456165517761535,-0.010023312002615858,-0.008858301224607734,-0.016836038475652293,-0.04977243020772948,-0.025633997099706485,-0.00018829394692310153,-0.013390193807400919,0.018010433032310313,-0.021901281013846807,-0.000104,-2.8999999999999997e-05,-9.8999999999999e-05,3.1e-05,-3e-05,0.0
2021-12-14,-0.00802329226243581,-0.01800740583001026,-0.06598815623108878,0.01345293729972119,-0.0028071293797337082,-0.010858089689824824,-0.0096250960244747,0.012620409468504956,0.011580171837928699,0.0019377982322237308,-0.021320068627526556,-0.0382676546699543,-0.0143319505602445,0.0029340352342650533,-0.008841168974552671,-0.018600373013818894,-0.01095240089189442,-0.012345532073890664,-0.011819527327888935,0.010867323298324072,-0.007501859717322978,0.009626416329550747,-0.006000088183363506,0.007662085162188914,0.0006924602722779838,0.000260615867749614,-0.018581861330350447,0.014839877560234527,-0.0021666283306055467,-0.0022420801623588282,0.013612087537529849,0.01698046633578576,-0.03258694527938322,-0.010867432205771577,-0.008631053486056417,0.0062499626762562155,-0.009911993988247825,-0.0024732657090061894,0.006159411879074206,0.0022534905224074198,-0.007309800194971738,-0.007355452656687689,-0.006880102742867655,0.004740051552417857,-0.008174578197676419,0.0428211250741346,0.0027606851503081398,-0.012456810353428605,0.009542430758023857,-0.0014603646795081637,-7.6e-05,-3.4999999999999e-05,0.000165,4.0999999999999e-05,1.8e-05,0.0
2021-12-15,0.02850918504384392,0.0010716400844630325,0.025160251287837276,0.08038343219662858,0.024977573145925636,0.040574944319624384,-0.00035809373001916,-0.004305573618256009,0.0021136693693428743,0.004513029469797258,0.036930712785573805,0.017410497104132006,0.03738980328374919,-0.005678791079643752,0.008718913808284823,0.006982918072841349,-0.0003257345123280908,0.0035958062715280015,0.016541358167392328,0.002803128496744467,0.013948451735373402,-0.005252259326974484,0.019517115337316593,-0.00747790313164276,0.004498211818204423,-0.0035297858433377405,0.0201219983965506,-0.014366377113068762,0.007618486972958527,0.02373120545231,0.021296824624885025,0.006173071186517776,0.0192179472019407,0.011789525469877438,-0.009068730019885729,0.0748843389616165,0.03764154694031241,0.012870097113155676,0.0586965016520673,0.020663768872979826,0.04011442243709662,-0.0002614925461443818,0.015625100440386452,0.005822947725334204,0.018236618133556703,0.015298001481445889,0.03111832210621701,0.0099636245195307,0.00572647610301158,-0.004387358491523163,0.00016199999999999998,1e-06,-0.00019099999999999998,5e-06,-3.4999999999999e-05,0.0
2021-12-16,-0.03926390869193874,-0.06994168282101199,-0.10191485173268944,-0.053651881299328075,-0.025641174633125208,-0.0299752793621213,-0.023742514268760173,0.02412386149015644,0.02671329194642924,0.017872102492012765,-0.022723992842069274,-0.02661117512204969,0.006340590021723269,0.009345688526756213,-0.010970797224210793,0.007924694773076002,0.004886931054806087,-0.0037537951303200368,-0.017167975200619745,0.01913265449751478,-0.020303712413185737,0.022906547530189947,0.003157706586627951,0.015638915099983386,0.010162143881873309,0.0012194410817751855,-0.016696468271776177,-0.02498696330622474,0.0038939436877294398,-0.019785920935288304,0.008234898665076651,0.008750047069401523,-0.029134995103358152,-0.02310595311284247,-0.00719942940391638,-0.06802596544424055,-0.004148596104636582,0.0014569401152344508,0.04166653839604262,-0.010017828100214343,-0.05880166126748565,-0.00950474816244462,-0.008818694628181079,-0.050158555284179895,-0.050277132790258694,-0.0034364541851149566,-0.003074636206133019,0.01069138961651106,-0.016670197127068187,0.0016322092351006567,-0.000118999999999999,-8.5e-05,0.000279999999999999,6.2e-05,6.7e-05,0.0
2021-12-17,-0.006501601886540809,0.009783851717126035,-0.0166934794091399,-0.0064194993765622765,0.00678920370502567,0.023007069380245992,0.00964417244839555,-0.02488878978719511,-0.015747920547389382,-0.023281631624948118,-0.009083540851341443,-0.0007505489697355872,0.0024872644043680836,-0.026062921516215365,6.719730841187044e-05,-0.02850120168464465,-0.011671663784653452,-0.055317459000825075,-0.01405364108138929,-0.039182460599064384,-0.02890892637292275,0.011672990532753502,-0.004131317573595417,-0.022754779922753654,-0.01568651449469205,-0.002029992126007518,-0.02033649326089071,0.01628405299679825,-0.014498091403570834,-0.003314314951956665,-0.002898201812237211,-0.03160539120328021,-0.0033859158752459484,-0.0073257988123748286,-0.00835794772124887,-0.020643336411253155,-0.06394099475767523,-0.020486482481347323,-0.02889793314099154,-0.013509985504064015,-0.00757803887966868,-0.04366583018342607,-0.010642646254396926,-0.0065397185848351524,0.006095449446181567,0.052519880694080534,-0.011646198397683882,-0.006635603103083643,-0.032021682173560384,-0.021834845189934504,-6.6e-05,0.000147,-0.000233999999999999,-0.00017,-3.7000000000000005e-05,0.0
2021-12-20,-0.008121972966809943,-0.0043063005433485735,-0.012341899497696818,-0.014156057700487779,-0.017283556389377508,0.015859139008920886,-0.021543939417943303,-0.016408621980454674,-0.017739158251936837,-0.029348942553446666,0.0017346754337741466,-0.022614959141568747,-0.001653990760677182,0.00044008686190766255,-0.015393868930587806,-0.01770352180299306,-0.015213018338610329,-0.020304714794083245,-0.0028114771914122816,-0.026689571715684868,0.0036598480450307225,-0.002668738167577289,-0.020150271031765143,-0.01798885199434186,-0.0032910634831038177,-0.019526933222576925,-0.009955976190120008,0.01444705126003254,0.00011443695325774605,-0.024985916185398693,0.009512396621670138,-0.01811989425039695,-0.012013357851039519,0.011947577414011867,-0.027144432765221826,-0.0029493630129283632,-0.051542316421254175,0.006654786874974894,0.02589104038676182,-0.018904432469478816,-0.0007351254134903007,-0.004971004215227892,-0.010633657170438182,-0.018449670695096843,-0.03498927121736173,0.0005040437905707851,-0.0069593046566817085,-0.02013640013051432,0.003243455931188244,-0.01449275362318836,-0.000126,-2.1e-05,-4.0999999999999e-05,2.9999999999999997e-06,1.7e-05,0.0
2021-12-21,0.019086628851516796,0.0536157741120753,0.014096803617279496,0.062223834744846274,0.019978649621920752,0.00828500174701774,0.05857390065352597,0.023864926278512888,0.024964458523090816,0.014580978415252854,-0.005705704652888555,0.02160099508517388,0.011100076094163969,0.01601405575757653,0.031269196766503526,0.009783677976697769,0.034229885009614325,0.013878703953881466,0.012773790987343103,0.023438769548894456,0.002747839945476782,0.015032387949704074,0.023588809737931093,0.013966491876776788,0.0039970381906668795,0.009928505294648948,0.005536932658830596,0.0592957270549459,0.010163215316824958,0.026886034555173133,-0.011385956928316676,0.02516500802358168,0.02306913672094102,0.018829791157308984,0.06147289622957386,0.04891958036606492,-0.0014187057458684427,-0.002951369231329992,-0.03392343164141631,0.03536245919985115,0.016471310717492305,0.021093540543249967,0.017758970089502446,0.004014890290540807,0.04288056302579579,0.05717885174155346,0.007194229065743851,0.023069637783456276,0.00301694777841921,0.02265044204903366,0.000206,6.6e-05,1.9e-05,-0.00010899999999999999,-2.3999999999999997e-05,0.0
2021-12-22,0.015318890722940681,0.021912287479042947,0.011586957797374398,-0.0025649574848353174,0.0036381058820253998,0.01386461437169384,0.010876093236154905,0.002036521880568909,0.0003454366956359145,0.01936351504276468,0.0077734183365603116,0.0009900057667269202,0.008192573626893296,0.005715753021265257,0.005494932717472922,0.02702678916831558,0.0001076217610396224,0.023544356886590068,0.01891885899505752,0.005285050758741416,0.013240479281864115,0.006047823401506225,0.003939257101073013,0.003908023210588585,0.007097290325729588,0.0069547279015935715,0.01101308893938513,0.0378880284243901,0.002080206898715131,-0.011220861305104246,0.008207645726689972,0.005421060088053098,0.01805727852007788,0.015406982702001581,-0.007141599477792915,0.011178041991420695,-0.018030636813601952,0.006215740466723352,0.01017811458095963,0.013429164486786993,0.010023345869639488,0.012412759529554451,0.009998848320620812,-0.010587676432787685,0.07494705523716627,0.025017851001219338,0.014203256966462074,0.006470458682799052,0.0012893845850536767,0.008099208619232412,9.7e-05,1.8e-05,-3.4999999999999e-05,3.4e-05,5e-06,0.0
2021-12-23,0.003643794577300019,0.01193221308153003,0.010000380942156495,0.01570749534430904,0.0001841364158221559,0.014652314181426984,0.012543996968971571,0.003161590462163577,0.0034536950562975566,0.02003468921642315,0.0012736804735604679,0.0013447683033003255,0.012189316947293749,0.0024111352293261223,0.011522221993706783,0.005461793463756193,0.009992249249328511,0.014800307105949484,0.00131690762721548,0.007088130711349283,0.003614336603967594,0.006782198036739739,0.006670500760833864,0.003573723668178541,0.0006874614203373763,0.011307174408698772,0.0015617904797593507,0.04050874370678259,0.0038122860468614572,0.014495112234428342,-0.005645841153064435,0.010579807989851586,0.004471544369137881,-0.0002441942840030187,0.0013903070540757234,0.008163014320863304,-0.0015581702824138954,-0.0011178244352106903,-0.014105518090515967,0.0017216194696754172,0.007498012639804097,0.0056382032982620345,0.006222137174674236,0.015017883803645216,0.05761886305530961,0.0206880376610461,0.0025297506366004363,0.017990732954286104,-0.002217531643724624,0.0004919684208757324,7.2e-05,2.8e-05,-4.9e-05,-3.7000000000000005e-05,-4.0999999999999e-05,0.0
2021-12-27,0.022974875560269226,0.0021597987418155995,0.014149779901837078,0.05624744255531566,-0.008178022851368039,0.014259782260186649,-0.005141528966220443,0.004952759355790537,0.007055754814096149,0.0008730089925679252,0.02380212188646036,0.02038402304340825,0.018304302353435054,0.020444890818326344,-0.005402551214341411,0.027160559855021527,0.006595860373252105,0.009137375557160876,0.0062625472177630925,0.0077912750525785945,0.01767964126085242,0.007578718743829649,0.012278330412555105,0.005722993268919785,0.007385963863115963,0.009394428504864827,0.014434915457038677,-0.0033952359629416673,0.00861040967633353,0.03263341809561693,0.011091685861507328,0.010670412744828939,0.023186046060169163,-0.001579575004374778,0.011528936312743099,0.04402840775378225,-0.0020061152983823494,0.00995430985631951,0.00834593597089306,0.0,0.019645435079373108,0.01646328632580696,0.014152172549379838,0.013981352458503293,0.025248391499066658,-0.02163518028332312,0.008316777155427113,0.013761259885256338,0.009104721673013128,0.014257546657992837,0.000123,-1.3e-05,3.1e-05,9.8e-05,4.4999999999999996e-05,0.0
2021-12-28,-0.0057672878032808406,-0.01147475562650091,-0.014402450196831174,-0.007838861810590347,0.005843719029521299,-0.007830394764614779,0.014569113257587363,0.0013441213705269739,-0.0010255953273033969,0.0011626773543997881,0.002076309670722365,-0.011033715445946002,0.0017344123992035776,-0.0019361338489514157,0.015706741530081336,-0.0019230421198773717,0.0071866686129213875,-0.005572139056875258,-0.010914222669745288,-0.0011081520546158963,0.005271160093063276,0.007673629207727739,-0.0034655093799111913,0.003034930276796022,0.003921243857482493,0.00990617525704085,0.0012613918554025272,-0.011582973783160977,-0.001341819743208461,0.00011557988434196531,0.003134658821736913,-0.004282857130101458,-0.0035044451192381976,-0.00393073343017325,-0.006921962959030692,-0.02013243726009284,-0.009939700975505783,0.005190079643294876,-0.02010136579982902,-0.009947314693389053,-0.008103812477858074,0.011819485162582355,-0.000817205429180512,0.003614542345877325,-0.005000275342793459,-0.0097764938988818,0.006886958436073121,-0.0019989980255007422,0.014350683746861437,-0.003231360831811636,-2.6e-05,-4.0999999999999e-05,8.1999999999999e-05,8.4e-05,2.3e-05,0.0
2021-12-29,0.0005020625141687329,-0.013375783293015808,-0.0001229579282350235,-0.03192947818825009,-0.0085549217086347,0.005395963002944981,-0.011982734983717491,-0.0015659421794627093,-0.001539308884222934,0.0034363767933927036,0.005543670368918452,-0.003562290230796461,0.006768496341536201,-0.005145109076070464,-0.0021263592774323214,-0.00963385716274523,-0.00535170549986963,0.0021012087402141333,0.0003857794655730551,-0.003637554669622678,0.011373263131576383,0.0054285877689277395,0.0013524686725105983,-0.0005044879683214765,0.0011891383320701276,0.0014700011028370152,0.013975227488118636,-0.006433795412493448,0.0022767615454637458,-0.009473614883690584,0.0018226591411720783,-0.012403595965861935,0.002051371821979453,-0.00027833654686282294,0.014180823629194483,-0.010586368642552246,-0.00496344087197087,0.0035394006201476813,-0.007412392171031845,-0.0006838481503114169,0.0074664340457619716,0.007008559370663026,0.001279006054322851,0.013383055526635879,-0.0020947102761840197,-0.00188062598337857,0.005249045824260223,-0.00037275099557787517,-0.0004901185463678237,-0.008753735118240513,7e-06,-2e-06,1.7e-05,7.0999999999999e-05,0.0,0.0
2021-12-30,-0.006578338857621047,0.008002844710657042,0.002178241875657516,-0.020976667513691094,-0.0032890070546229833,-0.011195159331883198,-0.004664622071883673,-0.002240704035263885,-0.006852806064303607,-0.006028963947641075,-0.006798799238227349,0.003103702922121254,-0.0053157974577201506,-0.004408533198088427,0.006844363220288585,-0.004377656427966392,-0.0009493373214459755,0.015725849184111462,-0.003426394327797455,-0.0017606596076457093,-0.0021908041945225554,0.004199519802196461,-0.0017364716581431683,-0.0005043131280964008,-0.00288374817701309,-0.0019474680517204135,-0.004581189676226671,0.0057816834018418195,-0.004767261705578063,0.00414041625140027,0.002468924274286799,0.0007088657355953654,-0.00769116964514327,0.002538716171382127,-0.007642940416997868,-0.013832753860593017,-0.002267255201996443,-0.001734357754113236,0.014241060433669794,0.010054213938150758,-0.01863569058437542,-0.0012029563552825584,-0.002764543091263949,0.01750621444397571,-0.014592268383646134,0.004710333661137378,-0.0022745897801678128,-0.0032618034270798235,0.0032229014832341196,-0.005887096147922266,-1.7e-05,7e-06,-4.0999999999999e-05,-8.3e-05,-4.4000000000000006e-05,0.0
2021-12-31,-0.0035351477808395204,-0.013567918608219043,-0.006082119362862848,-0.008611781278416442,-0.011429400216389607,0.0004961578570834568,-0.006857083240150441,-0.0008981047523967112,0.0018974283905157652,0.003202736924982297,0.006721198986505472,-0.00469979193626302,-0.003929627243316025,-0.000681356605127692,-0.006669529939767105,0.014655635783394905,-0.0024287412743071446,0.008601652342142163,-0.009061522408207012,-0.007704042809037359,0.012367740736137334,-0.0018669358206951925,-0.004638486977219247,-0.0008204997313878692,0.007315230377654025,0.005175733306575614,0.00815153546108549,-0.017475330119537946,0.0032185754601159466,-0.023260192949827063,-0.006481826991997397,-0.00647783968583282,-0.008841186206347773,-0.015765657964702084,-0.004895896296835733,-0.005915152035025795,-0.009089904627168965,0.006022946159631726,0.01113002308453459,-0.017198248531708593,0.0007661505028240256,0.006280293497079148,-0.00251988634188538,-0.0020267562548760276,-0.012668840823859995,-0.01711203808831263,-0.004539873996813437,0.0020571772341799743,0.010617063161887375,0.006580027099547747,-3.1e-05,1.7e-05,5.2e-05,3.4999999999999e-05,4.4999999999999996e-05,0.0
2022-01-03,0.02500394143842799,0.03717933196219003,-0.004743770417570792,0.04405845632794425,0.022118320898886212,-0.0031408985515947174,0.03248556054143381,0.03798601171319449,0.007403557592966958,0.0012575597030055619,-0.0017439774678653652,0.005233448001441543,-0.0033137512294887372,0.016276073700253635,0.012073014857636899,0.04814664217965925,0.018736250706218982,0.04332250544372873,0.0027300650686936656,0.03340726977306829,-0.015349139032890147,0.017806429774333443,0.033203731628233424,0.021155807620055755,0.0015200804301787052,-0.002954667779396125,-0.011490304748912328,0.04352915118833667,0.0019025687204003994,0.006510880155657484,0.0030013091463259034,0.02068069160435937,-0.004668356765614612,-0.008415775410804627,-0.011999858706949973,0.024140772777373032,0.007912009181901825,-0.0042023622330295,-0.0406434275607942,0.03372568738329029,0.01826440352940506,-0.00247937652936836,0.005789777994659406,0.002203555143687197,0.1353166841897706,0.048175541213013595,0.0002786803425933737,-0.0039192367712801435,-0.0002765730309879366,0.0384049086631828,7.2e-05,4.4000000000000006e-05,7.7e-05,-0.000116999999999999,5.3e-05,0.0
2022-01-04,-0.012691386145876615,-0.010887130552253654,-0.0183744621558668,-0.03873806650308964,-0.016915587005979504,0.01145730611166429,0.027759089076869747,0.039194384195242904,0.03572033624894044,0.05352648685614292,-0.004376270831742635,-0.028301931279226866,-0.024526253619716165,0.01819561019598903,-0.006570452531100779,0.11667425913149487,0.032522726247936395,0.07470956607147672,-0.004535424206279615,0.03073400001452331,0.010277942963774711,0.014554396312453699,-0.0013156132137346344,0.037909792484812854,0.01669485385044278,0.021531885119548733,0.01682912094691824,0.008073572754420999,-0.0002606153598075922,-0.005937278907686694,0.0018213488667699895,0.04062272249901655,-0.017146933891088345,-0.010412271093896086,0.010445099156789261,-0.027588724153236766,0.010693826583094479,0.0014450645959174224,-0.03742287794902788,-0.019493144659999295,0.005477621790767495,-0.02091183132025498,-0.00033484063395772257,0.009571136698858451,-0.041832696836128,0.010693911213812246,-0.02265645790791604,0.017751929163950075,-0.018320134618885486,0.03761431588177988,-2.7000000000000002e-05,-5.999999999999999e-06,0.000364,6.4e-05,0.000156,0.0
