Date,AAPL,ABBV,ABT,ADBE,AMZN,AVGO,AXP,BA,BAC,BLK,C,CAT,COP,COST,CRM,CVX,DE,DIS,EOG,GE,GOOGL,GS,HD,HON,JNJ,JPM,KO,LLY,MA,MCD,META,MRK,MS,MSFT,NKE,NVDA,PEP,PFE,PG,SBUX,SLB,TMO,TSLA,UNH,V,WFC,XOM
2019-01-17,0.005938137598616944,0.019286735540588795,0.010025923177041207,0.010126046617666695,0.005606434395265758,0.014421695725289396,0.0008045127953306697,0.019967994045204662,0.018980727791454433,-0.0012587307444742457,0.004502389989590627,0.02187446626526457,0.021321837813639943,0.006089882580559314,0.008617430514018753,0.005026384630795411,0.01689877177631205,0.00090158807915941,0.0038512164166739637,0.017817383133374554,0.00882043578166769,0.010198659382929742,-0.012257086195131883,0.013476235152586336,0.008200464635450988,0.004097490979662277,0.002983754509359393,0.020205301851791813,0.0077868668614784475,0.009813575009965714,0.005151229367845067,0.013268634663017087,-0.04405509944495223,0.007022403769259,0.018666173708235645,0.01934974733402206,0.008122605697569174,0.00854900415302362,-0.0001433564408364063,0.007997694418571566,0.002909025915272201,0.015087472798343216,0.0036410765019605495,-0.006463920032942605,-0.0004371171360766368,0.005925493722538366,0.006839885575787408
2019-01-18,0.006159462556981188,0.026376489676832593,0.012762151511114705,0.012725043731665497,0.0017598946424279838,0.02150170021898634,0.009950789736960175,0.01570647841725803,0.010693281833185742,0.01679908707875688,0.010405192973620636,0.021843156462354907,0.012526386940771905,0.010072772375157912,0.01795470069821148,0.02152583101575334,0.028362435333994185,0.00027024693044097603,0.020191888378109146,-0.008752965128224321,0.007442396679169683,0.017328752578433804,0.026934449416050388,0.014083459066754234,0.012394683893760083,0.01622618108046958,0.011687193849023059,-0.021567475501245603,0.013496727220701166,0.008061279084303319,0.011732872354324408,0.0035712903996039103,0.027275089553770115,0.014983115814058978,0.016681799898257355,0.03433964866519035,0.007782350178035191,0.0014126476768527851,0.00860531174874768,0.006533827144533211,0.08121826043949643,0.010454846347287328,-0.1297111611448506,0.022057984639345607,0.00888726689437358,0.015844075065853724,0.011922788539830087
2019-01-22,-0.022446301603770702,-0.009385616556605081,0.0009804680925447062,-0.01478723479677213,-0.03774908655967102,-0.009700355747545797,-0.006468918321224648,-0.018726264095157874,-0.007167339567387798,-0.013946938285833932,-0.020120587004352375,-0.031917720365095326,-0.03166442913751499,-0.005571137461606868,-0.023342680691208373,-0.0177497228746214,-0.03505259426565699,-0.003962527210069844,-0.04146449598531676,-0.044149830803401624,-0.025891848981916765,-0.023995259153534065,-0.01375466263384939,-0.014310687847333692,-0.01446208340984656,-0.0157756878019919,0.002310515748213726,0.00428848808911142,-0.012574060731466385,0.010954820658032771,-0.01646226378894433,-0.0005270506592968127,-0.02929755330630046,-0.018847030068263604,0.0037286423588025475,-0.05199775762274672,-0.0014535944970111014,-0.006113185292929368,-0.01071935910223698,0.010664553040699909,-0.017214515910893846,0.00016587555874925108,-0.011050140026936939,0.0007156488703363717,-0.0032492430136011885,-0.002999507166276172,-0.015070619332888113
2019-01-23,0.004044097749669628,-0.002368721632127979,-0.02210132469159043,0.005290109714351399,0.004809570602366753,-0.002980984293275868,-0.001202235834220411,0.0019838999429260262,-0.0058436999076890705,-0.012378971975844366,0.004527297861834478,-0.003176229268711306,0.001673170939256785,-0.0014594641045863055,0.005370925984989894,-0.008456098241727883,-0.0077438421538442714,0.004701668616377885,-0.0029940488298465517,0.00808299729208306,0.005358614387221516,-0.003945502692948466,-0.0012415754440238125,0.0065794780504775385,0.0,-0.002525686926640458,0.01152555129939059,0.014518725589354187,-0.0055652175846863106,0.008235157931804071,-0.022158902517953494,-0.005143093316900771,-0.006130373611232254,0.00974638835186381,-0.0030957973732923527,0.003495309206098307,0.00746058072911171,-0.0026025228221989716,0.048651019872843815,0.015904676624075575,-0.014786141063473757,0.0031576926595047183,-0.03790309945117787,0.005005959583033404,-0.0075333199402487505,0.005214657513112675,-0.008206899470128426
2019-01-24,-0.007925917175729436,-0.02905606245624015,0.013588725390412781,-0.01052460568441882,0.009091336230296898,0.02341549237651641,0.0001004603932388548,-0.0009480358973245062,0.00553245654434753,-0.004700366124037791,0.009335153253395179,0.006903501186213745,0.0039480343490860825,-0.008392761132272941,-0.019232266211525406,0.019032343909527905,0.0052027092411677245,-0.005129608479712888,0.006938003994288122,0.005727222215432315,-0.0003780395392638525,0.00457062036714917,0.002261054347980851,0.0031264508099730914,-0.01374209436766427,0.0005841886830795229,-0.012015902677058876,-0.03198912164574785,0.007259720773703515,0.0068784245954163215,0.010602938385156468,-0.030090215690037114,-0.002372795070671896,-0.004779238372308092,-0.000745306969803905,0.057271191580904546,-0.011108041563772209,-0.02870001919540377,-0.005693787946992601,-0.025440334950800003,0.005772443229905333,-0.0036445669767392053,0.013630522645296628,-0.0033333929303002163,0.005036206026163725,-0.002793155682878523,0.0014023080341341032
2019-01-25,0.03313674115758203,-0.062179490228628786,0.004092769192781898,0.009853229772857075,0.009450615167288179,0.016657169291696583,0.010529368068824763,0.01655180236824494,0.017194055334636582,0.00833831322387657,0.02088962471753475,0.03111581207900782,0.013157600920702173,-0.005895951793163046,0.019541263454618374,-0.002555003133425382,0.019378080496749384,0.004884685610773598,0.01912767915989666,0.04328034768536315,0.01615313718097111,0.014863996020844095,0.017541648510176255,0.0037542087173776384,0.00944658038703139,0.006326778447401038,-0.006710009252551163,-0.00017400512243070931,0.015766592455731754,-0.01798559048510917,0.02180604217902493,-0.0030065182839945637,0.022116568984420493,0.009133787774319169,0.002113104939414079,0.01463508580960382,-0.0013697631819785672,-0.0075702490093171315,-0.007423073399260849,0.03629921427757887,0.03305764776189912,0.001330092079624201,0.018970237843449533,0.0072145190024899275,0.007044236436511309,0.003001307321323754,0.004482122623442386
2019-01-28,-0.009254160857851801,-0.042215141516512844,-0.029515227481382134,-0.012655606790563101,-0.019562216712664893,-0.0011941626072997646,-0.0038702808948186673,-0.0033773604658160483,0.0016900971949154187,-0.011196666144561829,-0.0026553103921344023,-0.09126141295983736,-0.02448103879314012,0.00813116400183822,-0.01609449783121708,-0.00927406436420608,-0.03102160577542301,-0.0025205117127148347,-0.010091003883241578,-0.02510913734078979,-0.019654776532486262,-0.005081553398405658,-0.003159339293250296,-0.008679832811322896,0.005927029304800824,0.0047389430821824785,-0.0042219861471635145,0.000521814455500369,-0.013698707130504806,-0.002174014226522747,-0.010334766651218685,-0.0004111946182373538,-0.007677932504733698,-0.01950153157352974,-0.0035973330399584613,-0.13824544176988152,-0.004847112508545304,-0.027312964708478438,-0.0008546846800571162,-0.0028319944439973987,-0.01688889429973639,-0.012536106129381053,-0.0022219544588429896,-0.004775100686178924,-0.019326671046365096,-0.006184104336309781,-0.006693073801212757
2019-01-29,-0.01036527975238466,0.004277977804055588,0.009268853559398105,-0.014802570769927526,-0.02686994204251958,-0.0048577457854689365,0.005777916005212713,0.005344734510674742,-0.008099678920650999,0.00557530237115178,-0.01002356701736351,0.017367457957847998,-0.0007652681664048755,-0.002182497543551043,-0.014593230077520336,-0.0030310004151345993,0.02549663348416087,0.0008122040765659033,0.007849464469820377,-0.0033592981190044835,-0.00907529940095253,0.003905471229770141,-0.0007785823935372305,0.008969236093186783,0.010388174285047347,0.0027919966073375324,0.004876060485736522,0.005911639039650529,-0.004596229559473697,-0.007788545383585865,-0.02224201437111284,0.004251051553698426,-0.0037515652837306623,-0.02036563250045975,-0.0012448232958658378,-0.046445835536432445,0.0016543168611857784,0.0313686128343964,0.0002136606770810623,0.0020927359805666956,-0.005424730098924413,-0.004119832170264348,0.0036439960027925267,0.0021368541073985003,-0.0072799680294520774,0.0006023566086839072,0.003790036907673322
2019-01-30,0.06833479325015257,0.020523835069776508,0.02855519949770091,0.0184664196818205,0.04802744720961405,0.016897018460469093,0.01693767817129932,0.06250854746720003,-0.0108881181301832,0.0017419825007871648,0.015978545209323514,0.028294031453137025,0.005972502879670216,0.004944960805580267,0.02741434232778328,0.010551870333629587,0.01514184649089434,-0.006943194190745516,0.0058663619368724,0.022471852086635824,0.026101280912289804,0.009875375848943602,0.013856877916727184,0.010865242858054236,0.010051409342273887,0.0023039498910566447,0.009704500354620338,0.010629725923094524,0.023991240262098756,-0.0021960504797909897,0.043207023365326336,0.0019117507042654136,0.014221422363261738,0.033417472891885236,0.0132136360614723,0.04399693900786095,0.016697403650136167,0.019867368815775555,0.010476894843143736,0.016557207033192523,0.02272704730297659,0.034444970309179146,0.038021902704256094,0.011333936099683584,0.019259268402013197,0.004814279743450278,0.010907523794013718
2019-01-31,0.007201281419054739,0.01555773530671778,0.018136055138588958,0.021222273845685757,0.02891472167185971,-0.00948988697065245,0.0002919605242703849,-0.005416265499316397,-0.020639776789612152,0.01653051885703327,0.0037371908499721496,0.023441619194540353,0.030445935201411034,0.01551952478208607,0.018838813958661937,0.014511682703333806,0.006690963411200235,0.012621446642397505,-0.002513643380845809,0.11648354701026209,0.025410029970628578,-0.022076334580542256,0.007410348166497105,0.002442801727331023,0.01093911432189354,-0.008715887417729662,0.00564173193282147,0.024970297103544592,0.034849388054892794,-0.016449240254580277,0.10816383646238847,0.014447342749289493,-0.011451581038000036,-0.018330639687539785,0.0073816482112607495,0.046291449719827016,0.01669359630666567,0.02984018227429619,0.02063030920747866,-0.0001468882649303671,-0.017555701006472635,0.0024891417637384894,-0.005667655087972956,-0.0006290268254403042,-0.0188229335258433,-0.014705647136029065,0.013695294385047685
2019-02-01,0.0004805482106329251,0.0026157182989239303,-0.008495809605799542,-0.001775492003882495,-0.05381880772938674,-0.005367907728897836,0.0035055923260283173,0.004693706169318856,-0.003161165621373141,0.004167848491436921,-0.005311612720529046,-0.016897089563236323,0.014625306696920637,-0.020314275266046677,0.02566287916259924,0.03244695417382881,-0.0007315837254765478,-0.001972630291530386,-0.003528539172763634,0.002952772602742293,-0.006457062148011339,-0.007423797639655394,0.004577119988893319,0.007519270786869203,0.008416034159636654,0.003671410005613218,0.011842664121222812,0.008593383615850714,0.012504085640425933,-0.01152237677002077,-0.005879105454191791,0.02713969671351535,-0.011347198717377771,-0.015800042336251985,-0.004518768415619712,0.006817225464230248,-0.004260236514413762,0.010129766777862814,0.010366286187290852,-0.000440273493359733,0.007917199888346271,-0.009118180262258635,0.01690437546773982,-0.0054774154770868,0.03807162591318991,0.0,0.03602601006819506
2019-02-04,0.028405030148975552,-0.02447212376696939,0.0019349882842645272,0.029751800731987688,0.004353581897566405,0.01990145468618998,0.003493184087351109,0.0247013048326572,0.017617829959405862,0.0028072475330922497,0.00612525833287858,-0.0002292315413964241,0.01820034837587703,0.004327684411912003,0.011868913694656813,0.011573551397412674,0.003844165193620741,0.004492285088332215,0.005361482796041983,0.001962639058861182,0.02038224920586651,0.006003708043607281,0.011172944940391893,0.02225111207051289,-0.00983622259266037,0.0035620650137366816,0.01129381601934809,-0.005955688335810505,0.005332964571602261,0.00469671068713251,0.021362433991112928,0.005493752777969041,0.01530392297743921,0.028799394508688847,0.005889087166365492,0.03074717472482802,0.00802202500387783,-0.010261446328702073,0.005745063169548148,-0.007781438997543577,0.0008975070683630015,0.0006575470312921716,0.002178046704109926,-0.001897840235652093,0.009632511567073454,0.0030668128492543634,-0.014488855855390836
2019-02-05,0.017109671475115773,0.014771525229408722,0.008413900795029683,0.00031405287481156563,0.015612487224473615,-0.007790215898194397,0.004640962069604626,0.03319894471059093,-0.003462594447734002,-0.001004808483990094,-0.0039025804107344353,0.008557533102807602,-0.009581051254234807,0.0020361239822572763,0.00805240919213901,-0.0021713005161192456,-0.0018235448464772874,0.007692242327193011,-0.010364228304205247,0.04113597388638213,0.00915525663381156,0.001466808284941612,-0.00021453526480519347,0.005137598425819734,0.0,-0.0044125081187622595,0.00020297381128719927,0.002163372329071489,0.004420464153527481,0.00011254844361086036,0.011285188770290056,0.0036426403701173005,-0.00023570313517340402,0.013996757777009261,0.010610860524232546,0.005161575711372546,-0.0016800166350172674,-0.007775730923688329,-0.006018499483093409,0.02604292877223302,0.012107770829798303,0.009934744259646244,0.027038217137096865,-0.0070841794336394814,0.007279103875474258,0.004280485608776585,0.01029113896708278
2019-02-06,0.0003445798737529149,-0.00765467049854085,0.005197626746229034,-0.0018444439494311737,-0.011182689786027766,0.02299978230798816,0.010202173125702263,0.002267242076999354,-0.0017372343003762003,-0.002802030481605433,0.001253891597187362,-0.011060513358487012,-0.00216563720068641,-4.6990636040744604e-05,-0.00540921604336142,-0.005021844053371249,-0.003227856831477749,-0.01109520996998059,-0.022063807670867797,-0.015051828681677093,-0.025159145363587654,-0.007019900526843981,-0.008959425563817902,0.0014125422928632503,0.0009029579193233772,-0.00048176544410927225,0.0,-0.009632097279405505,-0.0025941349080790266,-0.007827758178105437,-0.003914368096271992,0.0031106667615501404,-0.001649090531675279,-0.011098739378686995,-0.001810500844372509,0.02034005918199533,0.0013285125563695654,0.00522431408790669,0.004926108831269538,-0.0018845233297470898,-0.001550713537018411,0.005040351211369254,-0.012851945460094383,0.011978740015869294,-0.007296870078549844,-0.0010148636775865194,-0.0043652421194581015
2019-02-07,-0.018939654545961915,0.0011381930502489812,-0.010205906216382066,-0.002398272442357463,-0.015784110453143985,-0.02577747282503351,-0.005430675598789847,-0.009497346518388294,-0.017055404950714448,-0.0033143575969701855,-0.016904328126539303,-0.013482487791364184,-0.023585649194969638,-0.009382639075123378,-0.020236694456765902,-0.005467607614886849,-0.011485566452998475,-0.0041289317047253915,-0.033167388885171234,-0.039159266298187334,-0.015121541074724854,-0.01805504174853323,-0.0035187884387682944,-0.005037121221169061,-0.007142707006767557,-0.013109714826931351,0.0032477863009052754,-0.014840095883901006,-0.0061775269142385625,-0.005108547331691304,-0.024106924804246366,-0.007365297532290316,-0.021236440513062615,-0.007167767471606079,-0.0038686932251179584,-0.036470628610132394,0.0003538611752795795,-0.014883125463482028,-0.007965537033466696,0.004212007251372052,-0.03572262974033391,-0.017553008372145684,-0.030609661584522718,-0.0018553308013993242,-0.009329196284084018,-0.02316146608473635,-0.007706983331688844
2019-02-08,0.001175283393130222,0.006315410635201246,0.008111446457703897,0.012847775030586428,-0.016198209157239574,0.018469738552157278,0.0012455962929416309,-0.0006417725849806599,0.0017706934388943552,-0.00783088402464438,-0.012736698425227289,-0.0013978635537320594,-0.01362087195949957,-0.006218550758150698,0.011231118622320846,-0.00549792997219134,0.0058715541410170324,0.005047384242616415,-0.005268964147421951,-0.024850954970019656,-0.003192049202724534,-0.00725142229848863,0.002553477212559052,0.003105084254053203,0.0026505031806389745,-0.009962739453383662,0.001618971218076748,0.017872181468548298,0.012198037453998722,-0.0030237719485946,0.005709751543636177,0.009112496420976557,-0.01615181894594042,0.003799687808093921,-0.00036410491618743546,0.005087447101979059,-0.0006190588553813825,0.012709739039263201,0.005867662305474974,0.008822825307151838,-0.015646477611605425,0.0024700085908895275,-0.005560810155770257,-0.02639401938776753,0.001498050111639282,-0.00894336950982233,0.0016247694813213975
2019-02-11,-0.0057511811708805816,0.0012548732974702048,0.0028636784421289807,0.005408617309095254,0.0017503863887402549,0.006056976476867426,0.008515055305251762,-0.002370858628215955,0.004241625404340921,0.002282806849303487,-0.006450507379799908,0.0025660167661170075,0.007243999021359304,0.004669351302969416,0.02068038003492889,-0.005358103915978019,-0.00497712450715404,-0.018563424205388812,0.01848629713151584,0.022426057953881307,-0.00023590102616599662,-0.0017737879677768298,-0.008778986603838135,-0.0008747485861465565,-0.0030210988696482977,-0.00473555351829591,0.0022221049842818807,-0.01329430739892945,0.002401035111289085,-0.0028040337729285936,-0.009203454534294164,-0.010449144376501018,-0.014702776635922343,-0.003974593222873524,0.016027060545229732,-0.01160812498653252,-0.00044225611544912447,-0.013023675242599064,0.005731323161867197,0.0034408774801071296,0.02127182286840612,0.004353214876476441,0.023021597541653227,-0.01817510881472617,0.002991732760301069,0.0,0.0016221338876860614
2019-02-12,0.008617209048121133,0.002006023447391536,0.02066894544984299,0.011532877819619092,0.029547382710171766,0.013310492345460556,0.015083720090818487,0.016759458453573073,0.00985603935796675,0.031039406433562844,0.017204789012968957,0.02900795829370506,0.010638220805563536,0.015235381441000895,0.018009943523003225,0.015134877804459324,0.020068930290814135,-0.0021929904798472233,0.015072810447450236,-0.004985073828108755,0.023101017710561722,0.016516060138479283,0.014214058336963431,0.012661455478303774,0.016363706979236614,0.01704996679152848,0.0010080770132312455,0.012541245729396078,0.008336974602765723,-0.0016642576332223102,-0.004523809148982871,0.023595248573334393,0.023377131732872147,0.015581882083787413,0.012308890021377694,0.03222922452916355,0.007258747711967217,0.00455860537056707,0.010074233615173345,-0.0034290784413208986,0.0201435511083754,0.015373813898630573,-0.003292499161602569,0.02473391643623235,0.008452183511084677,0.02938083298073524,0.01754367043099414
2019-02-13,-0.004154489794429561,0.010759272380392426,-0.009059457765849821,-0.004361572300402128,0.001214920135908626,0.00690818474899646,0.0052337559157478175,-0.00034093535740853387,0.0003484421296549023,0.004559242985878509,0.00590391924614897,0.003241222017650758,0.004892748470523234,0.0042473694088187575,-0.014681344569780763,0.007159698247948265,-0.01507322331301042,0.009157422904982226,0.01171141263658515,0.03907830225120801,0.0009312418341647088,0.0010285255627109358,0.015577689122382887,0.007448890189188484,0.0021613342079926934,0.00477588085033509,0.0026175414335298797,0.0013393360629569973,0.00744587126803653,0.0010348127223243075,-0.005877323021691971,0.006367888174601211,0.0009722548564388145,-0.0007482828742699787,0.008145255895860126,0.01131191768357609,0.0028997677267896815,-0.004060401887981846,-0.00020157830165268287,0.010896069810824027,0.00817053241587562,-0.0037853377545316036,-0.011673755836671518,0.001138247673940107,0.010564296887614955,-0.0006116494661893013,0.011273135355838848
