,0
2024-06-25,2.0693237926205
2024-06-26,2.067257196659517
2024-06-27,2.0680913456432957
2024-06-28,2.078043476439161
2024-07-01,2.0961195672694606
2024-07-02,2.1084581335489143
2024-07-03,2.1249785489829978
2024-07-05,2.1304978048233787
2024-07-08,2.143174920771594
2024-07-09,2.1467624456939394
2024-07-10,2.170551023097667
2024-07-11,2.151556816406834
2024-07-12,2.171176410952104
2024-07-15,2.1917206390853425
2024-07-16,2.206495023278444
2024-07-17,2.1653618113154733
2024-07-18,2.155294809255663
2024-07-19,2.125986192935508
2024-07-22,2.154022223760515
2024-07-23,2.1414017597867008
2024-07-24,2.0821109256818415
2024-07-25,2.0473331586951886
2024-07-26,2.071290170158325
2024-07-29,2.0583357739065113
2024-07-30,2.0392703000919012
2024-07-31,2.0837246304824344
2024-08-01,2.03479996066697
2024-08-02,1.9449958819632034
2024-08-05,1.884568251338555
2024-08-06,1.907385172076174
2024-08-07,1.8908920928624828
2024-08-08,1.955624998390874
2024-08-09,1.964543976657036
2024-08-12,1.9581510073623936
2024-08-13,1.999916318116244
2024-08-14,2.0056072208780527
2024-08-15,2.0504172272552434
2024-08-16,2.0595900434579337
2024-08-19,2.0817639453430257
2024-08-20,2.0699599193539524
2024-08-21,2.078607971654867
2024-08-22,2.057475422491907
2024-08-23,2.092424855561312
2024-08-26,2.0821575620097272
2024-08-27,2.085754695693894
2024-08-28,2.0704521905521642
2024-08-29,2.0749742944183374
2024-08-30,2.1083838992915034
2024-09-03,2.0334908066381856
2024-09-04,2.031074155734446
2024-09-05,2.0241546137624793
2024-09-06,1.9730746860930435
2024-09-09,1.9967942258394349
2024-09-10,1.9984976639952823
2024-09-11,2.029542184697926
2024-09-12,2.051863144836871
2024-09-13,2.068176176087126
2024-09-16,2.0924938567522338
2024-09-17,2.1015544987387353
2024-09-18,2.099438430500136
2024-09-19,2.147242977699629
2024-09-20,2.146280713204785
2024-09-23,2.146124423397307
2024-09-24,2.157361478811271
2024-09-25,2.1529401179049885
2024-09-26,2.1705417206187128
2024-09-27,2.1682877676374543
2024-09-30,2.1709805055205202
2024-10-01,2.143882565906286
2024-10-02,2.1446520911314604
2024-10-03,2.1425044110760267
2024-10-04,2.1758908900780303
2024-10-07,2.16444256349701
2024-10-08,2.184641269523021
2024-10-09,2.213120267191384
2024-10-10,2.206933298081851
2024-10-11,2.230835687508253
2024-10-14,2.251673305388954
2024-10-15,2.229613757989825
2024-10-16,2.2535170170310432
2024-10-17,2.259102372595664
2024-10-18,2.2623370803644787
2024-10-21,2.252049672139769
2024-10-22,2.262164424556173
2024-10-23,2.238878428940116
2024-10-24,2.2527021812570056
2024-10-25,2.246412363887086
2024-10-28,2.2600874513723292
2024-10-29,2.25981646233951
2024-10-30,2.247413969370858
2024-10-31,2.1963297227054945
2024-11-01,2.212434309466476
2024-11-04,2.202402539151953
2024-11-05,2.2400521850725443
2024-11-06,2.353070961413454
2024-11-07,2.3618008197281717
2024-11-08,2.3593837864573097
2024-11-11,2.365641724024959
2024-11-12,2.351771837782404
2024-11-13,2.3528632684103035
2024-11-14,2.3438948231296717
2024-11-15,2.320544433467276
2024-11-18,2.331953326870867
2024-11-19,2.327698518756974
2024-11-20,2.3115779310934887
2024-11-21,2.325148352266328
2024-11-22,2.3471044626711666
2024-11-25,2.36160349651582
2024-11-26,2.3530292699733564
2024-11-27,2.337152470381226
2024-11-29,2.3510831271588817
2024-12-02,2.3528106552189296
2024-12-03,2.3433481776635223
2024-12-04,2.3497723730998277
2024-12-05,2.3333247513431816
2024-12-06,2.3459199070133447
2024-12-09,2.3360161791155503
2024-12-10,2.313985236855505
2024-12-11,2.3337495670331436
2024-12-12,2.3243739327455786
2024-12-13,2.338901549445115
2024-12-16,2.3532401335788804
2024-12-17,2.3337779199529503
2024-12-18,2.2542823068226707
2024-12-19,2.257159531809697
2024-12-20,2.294058597311302
2024-12-23,2.3215015994425228
2024-12-24,2.3509103966102254
2024-12-26,2.3567752115714513
2024-12-27,2.334789959650993
2024-12-30,2.309726842267855
2024-12-31,2.300266009582838
